GCA_000091165.1	GCA_000091165	2752854	2716	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	Methylomirabilaceae	Methylomirabilis	Methylomirabilis oxyfera	Bacteria	candidate division NC10				Candidatus Methylomirabilis	Candidatus Methylomirabilis oxyfera
GCF_001570785.1	GCF_001570785	2155270	1902	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Dermabacteraceae	Dermabacter	Dermabacter hominis	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Dermabacter	Dermabacter hominis
GCF_001570805.1	GCF_001570805	3703261	3265	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Brevibacterium	Brevibacterium epidermidis	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium epidermidis
GCF_001570865.1	GCF_001570865	2355726	2058	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia kristinae	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia kristinae
GCF_001570885.1	GCF_001570885	2685598	2375	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus lylae	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus lylae
GCF_001570905.1	GCF_001570905	2140375	1924	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Microbacteriaceae	Pseudoclavibacter_B	Pseudoclavibacter_B alba	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Pseudoclavibacter	Pseudoclavibacter alba
GCF_001570925.1	GCF_001570925	2127204	1884	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Microbacteriaceae	Gulosibacter	Gulosibacter bifidus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Gulosibacter	Gulosibacter bifidus
GCF_001570945.1	GCF_001570945	3308605	3272	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Dermatophilaceae	Janibacter	Janibacter anophelis	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Janibacter	Janibacter anophelis
GCF_001570965.1	GCF_001570965	3108578	3057	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Dermatophilaceae	Janibacter	Janibacter corallicola	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Janibacter	Janibacter corallicola
GCF_001570985.1	GCF_001570985	3378259	3318	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Dermatophilaceae	Janibacter	Janibacter limosus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Janibacter	Janibacter limosus
GCF_001571005.1	GCF_001571005	3849769	3626	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Microbacteriaceae	Herbiconiux	Herbiconiux solani	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Herbiconiux	Herbiconiux solani
GCF_001571045.1	GCF_001571045	3039204	2827	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Microbacteriaceae	Curtobacterium	Curtobacterium ammoniigenes	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium ammoniigenes
GCF_001571065.1	GCF_001571065	3598827	3399	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Dietzia	Dietzia cinnamea	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Dietziaceae	Dietzia	Dietzia cinnamea
GCF_001571085.1	GCF_001571085	7183251	6489	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Azohydromonas	Azohydromonas lata	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Azohydromonas	Azohydromonas lata
GCF_001571145.1	GCF_001571145	5151915	4903	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Hydrogenophaga	Hydrogenophaga flava	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga flava
GCF_001571225.1	GCF_001571225	4841746	4516	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Hydrogenophaga	Hydrogenophaga palleronii	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga palleronii
GCF_001571245.1	GCF_001571245	6322189	5701	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Achromobacter	Achromobacter piechaudii	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter piechaudii
GCF_001571265.1	GCF_001571265	5203266	4886	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea neteri	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea neteri
GCF_001571285.1	GCF_001571285	5044663	4738	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera cryocrescens	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera cryocrescens
GCF_001571305.1	GCF_001571305	4905774	4564	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia persicina	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia persicina
GCF_001571325.1	GCF_001571325	6607932	5944	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Comamonas	Comamonas tsuruhatensis	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia tsuruhatensis
GCF_001571345.1	GCF_001571345	3625978	3480	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Komagataeibacter	Komagataeibacter xylinus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter xylinus
GCF_001571365.1	GCF_001571365	6700253	6209	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Achromobacter	Achromobacter denitrificans	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter denitrificans
GCF_001571385.1	GCF_001571385	2713913	2661	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanofollaceae	Methanofollis	Methanofollis ethanolicus	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis	Methanofollis ethanolicus
GCF_001571405.1	GCF_001571405	2223235	2270	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoculleaceae	Methanoculleus	Methanoculleus thermophilus	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus thermophilus
GCF_001571775.1	GCF_001571775	3194881	2950	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum neopropionicum	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum neopropionicum
GCF_001573155.1	GCF_001573155	3147268	2963	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aequorivita	Aequorivita aquimaris	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aequorivita	Aequorivita aquimaris
GCF_001574435.1	GCF_001574435	4836424	4328	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Moritellaceae	Moritella	Moritella sp001574435	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	
GCF_001575205.1	GCF_001575205	4939052	4878	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Tsukamurella	Tsukamurella pseudospumae	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella pseudospumae
GCF_001577265.1	GCF_001577265	4316152	4180	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Variovorax	Variovorax sp001577265	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	
GCF_001577305.1	GCF_001577305	4492204	4163	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Sinomonas	Sinomonas atrocyanea	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Sinomonas	Sinomonas atrocyanea
GCF_001577365.1	GCF_001577365	4766863	4722	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Microbacteriaceae	Frondihabitans	Frondihabitans sp001577365	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Frondihabitans	
GCF_001577525.1	GCF_001577525	2540211	2525	Bacteria	Desulfobacterota	Desulfofervidia	Desulfofervidales	Desulfofervidaceae	Desulfofervidus	Desulfofervidus auxilii	Bacteria	Proteobacteria	Deltaproteobacteria		Candidatus Desulfofervidaceae	Candidatus Desulfofervidus	Candidatus Desulfofervidus auxilii
GCF_001577755.1	GCF_001577755	4143738	3555	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Nibribacter	Nibribacter sp001577755	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Rufibacter	
GCF_001577775.1	GCF_001577775	1977126	2221	Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus kukulkanii	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus kukulkanii
GCF_001578105.1	GCF_001578105	5036008	4592	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Martelella	Martelella sp001578105	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Martelella	
GCF_001578185.1	GCF_001578185	5521719	5336	Bacteria	Bacillota	Bacilli	Bacillales	DSM-1321	Peribacillus	Peribacillus simplex_A	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Peribacillus	Peribacillus simplex
GCF_001578705.1	GCF_001578705	1965030	1880	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis_J	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
GCF_001578775.1	GCF_001578775	2206539	2152	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus_A	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus
GCF_001578805.1	GCF_001578805	2189983	2073	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp001578805	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
GCF_001578875.1	GCF_001578875	1716726	1621	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp001578875	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
GCF_001578885.1	GCF_001578885	1676814	1591	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp001578885	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
GCF_001578935.1	GCF_001578935	2001295	1909	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis_R	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
GCF_001578945.1	GCF_001578945	2052376	1997	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis_Q	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
GCF_001579025.1	GCF_001579025	1956555	1858	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis_X	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
GCF_001579045.1	GCF_001579045	2169250	2096	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_D	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis
GCF_001579175.1	GCF_001579175	2129793	2074	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis_O	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
GCF_001579525.1	GCF_001579525	1826277	1742	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis_M	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
GCF_001579645.1	GCF_001579645	2111724	1982	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis_E	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis
GCF_001579805.1	GCF_001579805	6859618	6396	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E azotoformans_A	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas azotoformans
GCF_001579845.1	GCF_001579845	8193889	7709	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Z2-YC6860	Z2-YC6860 sp001579845	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Rhodoplanes	
GCF_001579945.1	GCF_001579945	3467246	3088	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	Steroidobacter denitrificans	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Steroidobacter denitrificans
GCF_001580015.1	GCF_001580015	2356970	1891	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Cephaloticoccus	Cephaloticoccus primus	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Cephaloticoccus	Cephaloticoccus primus
GCF_001580025.1	GCF_001580025	2619147	2653	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Ventosimonas	Ventosimonas gracilis	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Ventosimonadaceae	Ventosimonas	Ventosimonas gracilis
GCF_001580045.1	GCF_001580045	2092503	1717	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Cephaloticoccus	Cephaloticoccus capnophilus	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Cephaloticoccus	Cephaloticoccus capnophilus
GCF_001580365.1	GCF_001580365	4159643	3830	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria turfanensis	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Kocuria	Kocuria turfanensis
GCF_001580455.1	GCF_001580455	4916630	4557	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Ramlibacter	Ramlibacter tataouinensis_B	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter tataouinensis
GCF_001580535.1	GCF_001580535	3088073	2878	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter cerevisiae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter cerevisiae
GCF_001580545.1	GCF_001580545	7845380	7064	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia monticola	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia monticola
GCF_001580615.1	GCF_001580615	3833476	3499	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter malorum	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter malorum
GCF_001580915.1	GCF_001580915	3557452	3285	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter tropicalis	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter tropicalis
GCF_001580995.1	GCF_001580995	3928785	3536	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter senegalensis	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter senegalensis
GCF_001581005.1	GCF_001581005	3007844	2748	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter orleanensis	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter orleanensis
GCF_001581925.1	GCF_001581925	1889241	1848	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Ferrovaceae	PN-J185	PN-J185 sp001581925	Bacteria	Proteobacteria	Betaproteobacteria	Ferrovales	Ferrovaceae	Ferrovum	
GCF_001583415.1	GCF_001583415	5349645	5162	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium phlei	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium phlei
GCF_001583435.1	GCF_001583435	5430256	4956	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas	Endozoicomonas montiporae	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	Endozoicomonas montiporae
GCF_001583495.1	GCF_001583495	8491641	6624	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Flammeovirga	Flammeovirga sp001583495	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flammeovirga	
GCF_001583695.1	GCF_001583695	5337981	5496	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A wiedmannii	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus wiedmannii
GCF_001584145.1	GCF_001584145	5599729	4967	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas fungivorans
GCF_001584165.1	GCF_001584165	4723987	4653	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas arenae	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas arenae
GCF_001584185.1	GCF_001584185	5730025	5096	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas pratensis	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas pratensis
GCF_001584325.1	GCF_001584325	3689277	3827	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus nakamurai	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus nakamurai
GCF_001584335.1	GCF_001584335	4159686	4128	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus atrophaeus	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus atrophaeus
GCF_001584615.1	GCF_001584615	2297397	2032	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Brevibacterium	Brevibacterium ravenspurgense	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium ravenspurgense
GCF_001584725.1	GCF_001584725	1622248	2310	Bacteria	Bacillota_B	TC1	TC1	TC1	TC1	TC1 sp001584725	Bacteria	Firmicutes					
GCF_001586165.1	GCF_001586165	5011796	4739	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Hafnia	Hafnia protea	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Obesumbacterium	Obesumbacterium proteus
GCF_001586215.1	GCF_001586215	2737971	2566	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium simulans	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium simulans
GCF_001586255.1	GCF_001586255	4204359	3769	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Zhongshania	Zhongshania aliphaticivorans	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Zhongshania	Zhongshania aliphaticivorans
GCF_001586275.1	GCF_001586275	3339521	3171	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingorhabdus	Parasphingorhabdus sp001586275	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	
GCF_001586775.1	GCF_001586775	3562099	3198	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium sp001586775	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	
GCF_001586785.1	GCF_001586785	6096273	5379	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Sphaerospermopsis_A	Sphaerospermopsis_A aphanizomenoides_A	Bacteria	Cyanobacteria		Nostocales	Aphanizomenonaceae	Sphaerospermopsis	Sphaerospermopsis aphanizomenoides
GCF_001588645.1	GCF_001588645	1989687	1922	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis_AB	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
GCF_001589285.1	GCF_001589285	11861566	10058	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Sorangium	Sorangium cellulosum_G	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	Sorangium cellulosum
GCF_001590605.1	GCF_001590605	5950539	5086	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter cryoconitis_A	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter cryoconitis
GCF_001590685.1	GCF_001590685	4674191	4448	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina psychrophila_A	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina psychrophila
GCF_001590725.1	GCF_001590725	2372914	2579	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Snodgrassella	Snodgrassella sp001590725	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	
GCF_001590785.1	GCF_001590785	4347941	4080	Bacteria	Bacillota	Bacilli	Bacillales_H	Bacillaceae_D	Alkalihalobacillus	Alkalihalobacillus trypoxylicola	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus trypoxylicola
GCF_001590795.1	GCF_001590795	7534837	6968	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium sp001590795	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	
GCF_001590835.1	GCF_001590835	5616250	5682	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A gaemokensis	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus gaemokensis
GCF_001590865.1	GCF_001590865	7904619	6884	Bacteria	Actinomycetota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp001590865	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	
GCF_001590905.1	GCF_001590905	5072299	4723	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_J	Serratia_J grimesii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia grimesii
GCF_001590925.1	GCF_001590925	5286355	4855	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_J	Serratia_J plymuthica	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia plymuthica
GCF_001590965.1	GCF_001590965	4407848	4113	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium lentum	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium lentum
GCF_001590985.1	GCF_001590985	5236092	5043	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium naphthalenivorans	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium naphthalenivorans
GCF_001591005.1	GCF_001591005	4053092	3821	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanguinis	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanguinis
GCF_001591025.1	GCF_001591025	3514102	3423	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas soli	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas soli
GCF_001591045.1	GCF_001591045	4255049	3894	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis granuli	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis granuli
